observed_rr,u_prevalence_exposed,u_prevalence_comparator,u_treatment_prevalence_or,u_outcome_rr,bias_factor,bias_adjusted_rr,moves_to_null,moves_to_clinically_unimportant
1.1589192944943714,0.2,0.1,2.25,2.5,1.1304347826086958,1.0251978374373283,False,True
1.1589192944943714,0.2,0.1,2.25,3.0,1.1666666666666665,0.9933593952808899,True,True
1.1589192944943714,0.2,0.1,2.25,4.0,1.2307692307692308,0.9416219267766767,True,False
1.1589192944943714,0.2,0.2,1.0,1.1,1.0,1.1589192944943714,False,False
1.1589192944943714,0.2,0.2,1.0,1.25,1.0,1.1589192944943714,False,False
1.1589192944943714,0.2,0.2,1.0,1.5,1.0,1.1589192944943714,False,False
1.1589192944943714,0.2,0.2,1.0,1.75,1.0,1.1589192944943714,False,False
1.1589192944943714,0.2,0.2,1.0,2.0,1.0,1.1589192944943714,False,False
1.1589192944943714,0.2,0.2,1.0,2.5,1.0,1.1589192944943714,False,False
1.1589192944943714,0.2,0.2,1.0,3.0,1.0,1.1589192944943714,False,False
1.1589192944943714,0.2,0.2,1.0,4.0,1.0,1.1589192944943714,False,False
1.1589192944943714,0.2,0.3,0.5833333333333333,1.1,0.9902912621359223,1.1702812483619633,False,False
1.1589192944943714,0.2,0.3,0.5833333333333333,1.25,0.9767441860465117,1.1865126110299515,False,False
1.1589192944943714,0.2,0.3,0.5833333333333333,1.5,0.9565217391304349,1.2115974442441153,False,False
1.1589192944943714,0.2,0.3,0.5833333333333333,1.75,0.9387755102040817,1.2345009876135695,False,False
1.1589192944943714,0.2,0.3,0.5833333333333333,2.0,0.9230769230769234,1.2554959023689019,False,False
1.1589192944943714,0.2,0.3,0.5833333333333333,2.5,0.896551724137931,1.2926407515514142,False,False
1.1589192944943714,0.2,0.3,0.5833333333333333,3.0,0.8750000000000001,1.3244791937078528,False,False
1.1589192944943714,0.2,0.3,0.5833333333333333,4.0,0.8421052631578948,1.376216662212066,False,False
1.1589192944943714,0.2,0.4,0.37499999999999994,1.1,0.9807692307692307,1.181643202229555,False,False
1.1589192944943714,0.2,0.4,0.37499999999999994,1.25,0.9545454545454545,1.214105927565532,False,False
1.1589192944943714,0.2,0.4,0.37499999999999994,1.5,0.9166666666666666,1.2642755939938597,False,False
1.1589192944943714,0.2,0.4,0.37499999999999994,1.75,0.8846153846153847,1.3100826807327675,False,False
1.1589192944943714,0.2,0.4,0.37499999999999994,2.0,0.8571428571428573,1.352072510243433,False,False
1.1589192944943714,0.2,0.4,0.37499999999999994,2.5,0.8125,1.426362208608457,False,False
